#############################################################################################################
# EtaMAID2016h eta photoproduction solutions | DATABASE: www.data.pwatuzla.com
# Reaction: gama p --> eta p
# Published: Tiator, L., Gorchtein, M., Kashevarov, V.L. et al. Eur. Phys. J. A (2018) 54: 210. 
############################################################################################################# 
   W        ReE0+      ImE0+         ReE0-      ImE0-      ReM0+      ImM0+       ReM0-      ImM0-       ReE1+      ImE1+       ReE1-      ImE1-       ReM1+      ImM1+       ReM1-      ImM1-       ReE2+      ImE2+       ReE2-      ImE2-       ReM2+      ImM2+      ReM2-      ImM2-        ReE3+      ImE3+       ReE3-      ImE3-       ReM3+      ImM3+       ReM3-      ImM3-       ReE4+      ImE4+       ReE4-      ImE4-      ReM4+      ImM4+        ReM4-      ImM4-       ReE5+      ImE5+       ReE5-      ImE5-       ReM5+      ImM5+       ReM5-      ImM5-                                           
 2907.0   -0.177627  -0.092817    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.075611  -0.027879    0.000000   0.000000   -0.068026  -0.044791   -0.022528   0.087008   -0.054350   0.004250   -0.070798  -0.013225   -0.063377  -0.006677    0.032020  -0.037023   -0.027554   0.002159   -0.069534  -0.029334   -0.048318   0.025430   -0.016600  -0.024878   -0.023018   0.017644   -0.066785  -0.023508   -0.003788   0.028154   -0.037481  -0.020499   -0.010800   0.014570   -0.022839   0.010338    0.000326   0.017933   -0.034328  -0.000803
 2912.0   -0.176694  -0.092025    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.075030  -0.027721    0.000000   0.000000   -0.067594  -0.044614   -0.022412   0.086416   -0.054023   0.004223   -0.070292  -0.013107   -0.062975  -0.006643    0.031828  -0.036773   -0.027483   0.002137   -0.069158  -0.029131   -0.048093   0.025141   -0.016361  -0.024748   -0.023055   0.017487   -0.066368  -0.023328   -0.003973   0.028002   -0.037092  -0.020496   -0.010901   0.014519   -0.022847   0.010228    0.000187   0.017873   -0.034144  -0.000925
 2917.0   -0.175779  -0.091239    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.074452  -0.027562    0.000000   0.000000   -0.067164  -0.044438   -0.022299   0.085831   -0.053701   0.004195   -0.069794  -0.012988   -0.062578  -0.006610    0.031641  -0.036525   -0.027410   0.002116   -0.068781  -0.028931   -0.047867   0.024857   -0.016128  -0.024620   -0.023089   0.017331   -0.065957  -0.023150   -0.004156   0.027849   -0.036706  -0.020490   -0.011001   0.014467   -0.022852   0.010120    0.000050   0.017813   -0.033959  -0.001046
 2922.0   -0.174880  -0.090460    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.073878  -0.027403    0.000000   0.000000   -0.066738  -0.044263   -0.022189   0.085251   -0.053382   0.004167   -0.069303  -0.012869   -0.062187  -0.006576    0.031458  -0.036279   -0.027336   0.002097   -0.068404  -0.028733   -0.047640   0.024577   -0.015901  -0.024493   -0.023120   0.017175   -0.065553  -0.022974   -0.004337   0.027696   -0.036322  -0.020481   -0.011099   0.014414   -0.022854   0.010014   -0.000085   0.017753   -0.033774  -0.001167
 2927.0   -0.173998  -0.089689    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.073307  -0.027243    0.000000   0.000000   -0.066315  -0.044087   -0.022081   0.084677   -0.053066   0.004137   -0.068821  -0.012750   -0.061801  -0.006542    0.031280  -0.036033   -0.027260   0.002079   -0.068027  -0.028537   -0.047412   0.024301   -0.015678  -0.024368   -0.023148   0.017020   -0.065155  -0.022800   -0.004515   0.027543   -0.035941  -0.020468   -0.011196   0.014360   -0.022853   0.009911   -0.000218   0.017694   -0.033589  -0.001288
 2932.0   -0.173131  -0.088925    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.072740  -0.027083    0.000000   0.000000   -0.065895  -0.043911   -0.021976   0.084107   -0.052754   0.004107   -0.068345  -0.012630   -0.061420  -0.006509    0.031105  -0.035789   -0.027182   0.002064   -0.067650  -0.028343   -0.047184   0.024029   -0.015461  -0.024245   -0.023173   0.016865   -0.064762  -0.022628   -0.004691   0.027389   -0.035563  -0.020452   -0.011292   0.014306   -0.022849   0.009811   -0.000348   0.017636   -0.033403  -0.001409
 2937.0   -0.172280  -0.088170    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.072176  -0.026921    0.000000   0.000000   -0.065478  -0.043735   -0.021873   0.083541   -0.052445   0.004075   -0.067877  -0.012511   -0.061044  -0.006476    0.030935  -0.035546   -0.027104   0.002050   -0.067273  -0.028150   -0.046955   0.023762   -0.015249  -0.024123   -0.023194   0.016710   -0.064375  -0.022458   -0.004863   0.027234   -0.035187  -0.020433   -0.011387   0.014251   -0.022843   0.009713   -0.000477   0.017578   -0.033216  -0.001530
 2942.0   -0.171443  -0.087423    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.071617  -0.026759    0.000000   0.000000   -0.065064  -0.043559   -0.021771   0.082978   -0.052139   0.004043   -0.067415  -0.012393   -0.060673  -0.006443    0.030768  -0.035303   -0.027024   0.002038   -0.066895  -0.027959   -0.046726   0.023498   -0.015041  -0.024003   -0.023213   0.016556   -0.063994  -0.022290   -0.005034   0.027079   -0.034815  -0.020411   -0.011480   0.014195   -0.022834   0.009618   -0.000604   0.017521   -0.033029  -0.001649
 2947.0   -0.170619  -0.086686    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.071062  -0.026595    0.000000   0.000000   -0.064653  -0.043381   -0.021672   0.082418   -0.051835   0.004009   -0.066961  -0.012276   -0.060307  -0.006412    0.030604  -0.035060   -0.026944   0.002027   -0.066518  -0.027769   -0.046497   0.023240   -0.014837  -0.023886   -0.023228   0.016403   -0.063618  -0.022125   -0.005201   0.026923   -0.034446  -0.020386   -0.011572   0.014139   -0.022823   0.009525   -0.000729   0.017465   -0.032841  -0.001769
 2952.0   -0.169810  -0.085957    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.070511  -0.026429    0.000000   0.000000   -0.064246  -0.043202   -0.021574   0.081861   -0.051534   0.003974   -0.066513  -0.012160   -0.059946  -0.006381    0.030443  -0.034818   -0.026863   0.002018   -0.066141  -0.027580   -0.046267   0.022985   -0.014637  -0.023770   -0.023240   0.016250   -0.063246  -0.021962   -0.005366   0.026767   -0.034080  -0.020358   -0.011662   0.014081   -0.022809   0.009435   -0.000853   0.017409   -0.032652  -0.001887
 2957.0   -0.169013  -0.085238    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.069965  -0.026263    0.000000   0.000000   -0.063842  -0.043023   -0.021476   0.081306   -0.051235   0.003938   -0.066072  -0.012046   -0.059589  -0.006351    0.030285  -0.034575   -0.026781   0.002010   -0.065765  -0.027392   -0.046038   0.022735   -0.014441  -0.023656   -0.023249   0.016098   -0.062880  -0.021802   -0.005528   0.026610   -0.033718  -0.020328   -0.011752   0.014023   -0.022794   0.009348   -0.000975   0.017353   -0.032462  -0.002005
 2962.0   -0.168228  -0.084529    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.069423  -0.026094    0.000000   0.000000   -0.063441  -0.042842   -0.021379   0.080752   -0.050939   0.003901   -0.065636  -0.011933   -0.059236  -0.006323    0.030130  -0.034333   -0.026699   0.002004   -0.065390  -0.027205   -0.045808   0.022489   -0.014248  -0.023544   -0.023256   0.015948   -0.062518  -0.021645   -0.005687   0.026453   -0.033359  -0.020294   -0.011840   0.013964   -0.022778   0.009263   -0.001096   0.017298   -0.032272  -0.002122
 2967.0   -0.167454  -0.083830    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.068887  -0.025925    0.000000   0.000000   -0.063044  -0.042659   -0.021283   0.080200   -0.050644   0.003863   -0.065207  -0.011822   -0.058888  -0.006295    0.029977  -0.034091   -0.026617   0.001999   -0.065015  -0.027018   -0.045579   0.022248   -0.014059  -0.023434   -0.023259   0.015798   -0.062160  -0.021489   -0.005843   0.026295   -0.033004  -0.020258   -0.011927   0.013904   -0.022760   0.009180   -0.001215   0.017244   -0.032080  -0.002239
 2972.0   -0.166692  -0.083140    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.068355  -0.025753    0.000000   0.000000   -0.062650  -0.042476   -0.021186   0.079649   -0.050351   0.003824   -0.064784  -0.011712   -0.058543  -0.006268    0.029826  -0.033848   -0.026534   0.001996   -0.064641  -0.026832   -0.045350   0.022011   -0.013873  -0.023326   -0.023259   0.015649   -0.061806  -0.021337   -0.005996   0.026137   -0.032653  -0.020220   -0.012012   0.013843   -0.022740   0.009100   -0.001333   0.017189   -0.031887  -0.002354
 2977.0   -0.165940  -0.082461    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.067829  -0.025580    0.000000   0.000000   -0.062261  -0.042290   -0.021089   0.079099   -0.050060   0.003783   -0.064365  -0.011605   -0.058202  -0.006243    0.029677  -0.033606   -0.026451   0.001993   -0.064268  -0.026646   -0.045122   0.021778   -0.013689  -0.023220   -0.023256   0.015501   -0.061456  -0.021187   -0.006146   0.025978   -0.032306  -0.020179   -0.012096   0.013781   -0.022719   0.009022   -0.001450   0.017135   -0.031694  -0.002468
 2982.0   -0.165197  -0.081792    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.067308  -0.025406    0.000000   0.000000   -0.061875  -0.042103   -0.020991   0.078550   -0.049771   0.003742   -0.063953  -0.011500   -0.057864  -0.006219    0.029530  -0.033363   -0.026369   0.001992   -0.063896  -0.026461   -0.044895   0.021549   -0.013509  -0.023116   -0.023250   0.015355   -0.061110  -0.021039   -0.006292   0.025820   -0.031963  -0.020136   -0.012179   0.013718   -0.022697   0.008947   -0.001566   0.017081   -0.031500  -0.002581
 2987.0   -0.164463  -0.081133    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.066793  -0.025229    0.000000   0.000000   -0.061493  -0.041914   -0.020892   0.078001   -0.049483   0.003700   -0.063545  -0.011397   -0.057530  -0.006196    0.029384  -0.033120   -0.026286   0.001992   -0.063526  -0.026277   -0.044668   0.021324   -0.013330  -0.023014   -0.023242   0.015210   -0.060768  -0.020894   -0.006436   0.025661   -0.031624  -0.020090   -0.012260   0.013654   -0.022674   0.008873   -0.001681   0.017028   -0.031304  -0.002692
 2992.0   -0.163738  -0.080484    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.066283  -0.025052    0.000000   0.000000   -0.061116  -0.041724   -0.020791   0.077453   -0.049196   0.003657   -0.063142  -0.011296   -0.057200  -0.006174    0.029239  -0.032877   -0.026204   0.001992   -0.063157  -0.026092   -0.044442   0.021103   -0.013155  -0.022913   -0.023230   0.015066   -0.060428  -0.020751   -0.006576   0.025501   -0.031289  -0.020043   -0.012340   0.013589   -0.022651   0.008802   -0.001795   0.016974   -0.031108  -0.002802
 2997.0   -0.163021  -0.079845    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.065780  -0.024873    0.000000   0.000000   -0.060742  -0.041532   -0.020688   0.076905   -0.048911   0.003613   -0.062743  -0.011198   -0.056872  -0.006154    0.029095  -0.032634   -0.026122   0.001993   -0.062790  -0.025908   -0.044217   0.020886   -0.012981  -0.022814   -0.023216   0.014924   -0.060092  -0.020611   -0.006714   0.025342   -0.030958  -0.019994   -0.012418   0.013524   -0.022626   0.008732   -0.001907   0.016921   -0.030911  -0.002911
 3002.0   -0.162311  -0.079216    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.065282  -0.024693    0.000000   0.000000   -0.060373  -0.041338   -0.020583   0.076359   -0.048626   0.003569   -0.062349  -0.011101   -0.056547  -0.006134    0.028952  -0.032390   -0.026040   0.001995   -0.062425  -0.025725   -0.043993   0.020673   -0.012809  -0.022717   -0.023200   0.014783   -0.059759  -0.020472   -0.006848   0.025182   -0.030631  -0.019944   -0.012495   0.013457   -0.022601   0.008665   -0.002019   0.016867   -0.030714  -0.003018
 3007.0   -0.161608  -0.078596    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.064791  -0.024511    0.000000   0.000000   -0.060009  -0.041142   -0.020475   0.075812   -0.048342   0.003524   -0.061959  -0.011007   -0.056225  -0.006116    0.028810  -0.032147   -0.025959   0.001998   -0.062061  -0.025541   -0.043770   0.020463   -0.012639  -0.022621   -0.023181   0.014644   -0.059429  -0.020337   -0.006979   0.025023   -0.030308  -0.019891   -0.012571   0.013390   -0.022575   0.008599   -0.002130   0.016814   -0.030515  -0.003123
 3012.0   -0.160911  -0.077986    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.064305  -0.024329    0.000000   0.000000   -0.059649  -0.040945   -0.020365   0.075266   -0.048060   0.003479   -0.061572  -0.010916   -0.055906  -0.006099    0.028668  -0.031904   -0.025878   0.002001   -0.061700  -0.025358   -0.043549   0.020257   -0.012471  -0.022527   -0.023159   0.014507   -0.059102  -0.020203   -0.007107   0.024864   -0.029990  -0.019838   -0.012645   0.013321   -0.022549   0.008535   -0.002240   0.016760   -0.030316  -0.003227
 3017.0   -0.160220  -0.077385    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.063826  -0.024145    0.000000   0.000000   -0.059294  -0.040746   -0.020251   0.074721   -0.047778   0.003433   -0.061189  -0.010826   -0.055589  -0.006084    0.028526  -0.031662   -0.025798   0.002004   -0.061340  -0.025176   -0.043329   0.020055   -0.012305  -0.022433   -0.023135   0.014371   -0.058777  -0.020072   -0.007231   0.024705   -0.029675  -0.019783   -0.012717   0.013252   -0.022523   0.008472   -0.002349   0.016706   -0.030117  -0.003328
 3022.0   -0.159534  -0.076793    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.063354  -0.023961    0.000000   0.000000   -0.058944  -0.040546   -0.020134   0.074177   -0.047497   0.003387   -0.060810  -0.010739   -0.055274  -0.006069    0.028384  -0.031419   -0.025718   0.002008   -0.060983  -0.024993   -0.043110   0.019856   -0.012140  -0.022341   -0.023108   0.014237   -0.058454  -0.019942   -0.007353   0.024546   -0.029365  -0.019727   -0.012788   0.013182   -0.022496   0.008411   -0.002457   0.016653   -0.029916  -0.003428
 3027.0   -0.158853  -0.076211    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.062888  -0.023776    0.000000   0.000000   -0.058599  -0.040344   -0.020013   0.073634   -0.047216   0.003341   -0.060434  -0.010653   -0.054962  -0.006055    0.028243  -0.031177   -0.025639   0.002012   -0.060628  -0.024811   -0.042893   0.019661   -0.011976  -0.022250   -0.023080   0.014105   -0.058134  -0.019815   -0.007471   0.024387   -0.029059  -0.019670   -0.012857   0.013111   -0.022468   0.008352   -0.002564   0.016598   -0.029716  -0.003526
 3032.0   -0.158177  -0.075636    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.062428  -0.023590    0.000000   0.000000   -0.058258  -0.040142   -0.019889   0.073092   -0.046936   0.003295   -0.060061  -0.010570   -0.054652  -0.006042    0.028101  -0.030936   -0.025560   0.002016   -0.060276  -0.024630   -0.042677   0.019469   -0.011814  -0.022160   -0.023049   0.013974   -0.057816  -0.019690   -0.007586   0.024229   -0.028757  -0.019612   -0.012924   0.013039   -0.022441   0.008294   -0.002670   0.016544   -0.029515  -0.003623
 3037.0   -0.157504  -0.075070    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.061975  -0.023404    0.000000   0.000000   -0.057923  -0.039937   -0.019760   0.072551   -0.046657   0.003249   -0.059692  -0.010489   -0.054344  -0.006030    0.027959  -0.030695   -0.025481   0.002020   -0.059926  -0.024449   -0.042462   0.019279   -0.011653  -0.022071   -0.023016   0.013846   -0.057501  -0.019566   -0.007698   0.024071   -0.028459  -0.019554   -0.012990   0.012967   -0.022413   0.008237   -0.002776   0.016489   -0.029313  -0.003717
 3042.0   -0.156836  -0.074512    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.061529  -0.023218    0.000000   0.000000   -0.057592  -0.039732   -0.019628   0.072012   -0.046379   0.003203   -0.059324  -0.010409   -0.054038  -0.006019    0.027817  -0.030455   -0.025403   0.002024   -0.059578  -0.024269   -0.042250   0.019093   -0.011493  -0.021982   -0.022981   0.013719   -0.057187  -0.019444   -0.007807   0.023914   -0.028165  -0.019494   -0.013054   0.012893   -0.022385   0.008181   -0.002880   0.016434   -0.029111  -0.003809
 3047.0   -0.156171  -0.073961    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.061089  -0.023031    0.000000   0.000000   -0.057267  -0.039526   -0.019491   0.071474   -0.046100   0.003158   -0.058960  -0.010332   -0.053734  -0.006008    0.027675  -0.030216   -0.025326   0.002027   -0.059233  -0.024089   -0.042039   0.018910   -0.011335  -0.021894   -0.022945   0.013594   -0.056876  -0.019324   -0.007912   0.023757   -0.027874  -0.019434   -0.013116   0.012819   -0.022357   0.008127   -0.002984   0.016379   -0.028910  -0.003899
 3052.0   -0.155509  -0.073418    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.060655  -0.022845    0.000000   0.000000   -0.056947  -0.039319   -0.019349   0.070939   -0.045823   0.003113   -0.058598  -0.010256   -0.053432  -0.005998    0.027532  -0.029979   -0.025249   0.002031   -0.058891  -0.023910   -0.041829   0.018730   -0.011178  -0.021806   -0.022906   0.013472   -0.056566  -0.019206   -0.008015   0.023601   -0.027588  -0.019374   -0.013177   0.012744   -0.022329   0.008073   -0.003087   0.016323   -0.028708  -0.003987
 3057.0   -0.154850  -0.072882    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.060229  -0.022659    0.000000   0.000000   -0.056632  -0.039111   -0.019204   0.070405   -0.045546   0.003069   -0.058239  -0.010181   -0.053131  -0.005988    0.027389  -0.029742   -0.025172   0.002034   -0.058551  -0.023732   -0.041621   0.018552   -0.011021  -0.021719   -0.022866   0.013351   -0.056258  -0.019089   -0.008115   0.023446   -0.027306  -0.019314   -0.013235   0.012668   -0.022301   0.008021   -0.003188   0.016267   -0.028506  -0.004072
 3062.0   -0.154193  -0.072352    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.059808  -0.022473    0.000000   0.000000   -0.056322  -0.038903   -0.019053   0.069874   -0.045270   0.003025   -0.057881  -0.010108   -0.052832  -0.005979    0.027245  -0.029507   -0.025096   0.002036   -0.058215  -0.023554   -0.041415   0.018377   -0.010866  -0.021632   -0.022825   0.013232   -0.055952  -0.018973   -0.008212   0.023291   -0.027027  -0.019253   -0.013292   0.012592   -0.022273   0.007969   -0.003289   0.016210   -0.028304  -0.004156
 3067.0   -0.153540  -0.071829    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.059394  -0.022288    0.000000   0.000000   -0.056017  -0.038694   -0.018899   0.069346   -0.044994   0.002982   -0.057526  -0.010036   -0.052535  -0.005970    0.027101  -0.029274   -0.025020   0.002039   -0.057880  -0.023377   -0.041211   0.018204   -0.010712  -0.021545   -0.022781   0.013115   -0.055648  -0.018859   -0.008306   0.023138   -0.026752  -0.019192   -0.013347   0.012515   -0.022244   0.007918   -0.003389   0.016153   -0.028102  -0.004237
 3072.0   -0.152888  -0.071311    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.058987  -0.022104    0.000000   0.000000   -0.055718  -0.038485   -0.018739   0.068821   -0.044719   0.002940   -0.057174  -0.009966   -0.052239  -0.005962    0.026956  -0.029042   -0.024945   0.002041   -0.057549  -0.023202   -0.041008   0.018034   -0.010559  -0.021459   -0.022737   0.013000   -0.055346  -0.018746   -0.008397   0.022985   -0.026481  -0.019131   -0.013400   0.012438   -0.022216   0.007868   -0.003488   0.016095   -0.027901  -0.004317
 3077.0   -0.152239  -0.070799    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.058586  -0.021921    0.000000   0.000000   -0.055423  -0.038276   -0.018576   0.068298   -0.044445   0.002899   -0.056823  -0.009896   -0.051945  -0.005953    0.026812  -0.028812   -0.024869   0.002042   -0.057220  -0.023027   -0.040807   0.017866   -0.010407  -0.021372   -0.022691   0.012887   -0.055045  -0.018634   -0.008485   0.022833   -0.026213  -0.019070   -0.013451   0.012360   -0.022187   0.007818   -0.003585   0.016037   -0.027700  -0.004394
 3082.0   -0.151592  -0.070293    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.058191  -0.021738    0.000000   0.000000   -0.055134  -0.038067   -0.018408   0.067779   -0.044171   0.002859   -0.056474  -0.009828   -0.051653  -0.005945    0.026666  -0.028584   -0.024795   0.002042   -0.056894  -0.022853   -0.040608   0.017700   -0.010257  -0.021285   -0.022644   0.012777   -0.054745  -0.018523   -0.008571   0.022683   -0.025948  -0.019009   -0.013501   0.012282   -0.022159   0.007769   -0.003682   0.015978   -0.027499  -0.004469
 3087.0   -0.150947  -0.069791    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.057802  -0.021557    0.000000   0.000000   -0.054849  -0.037858   -0.018235   0.067263   -0.043899   0.002819   -0.056128  -0.009760   -0.051362  -0.005937    0.026521  -0.028357   -0.024720   0.002042   -0.056571  -0.022681   -0.040410   0.017536   -0.010107  -0.021199   -0.022596   0.012668   -0.054448  -0.018414   -0.008654   0.022533   -0.025687  -0.018948   -0.013548   0.012203   -0.022130   0.007721   -0.003778   0.015919   -0.027299  -0.004542
 3092.0   -0.150304  -0.069294    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.057419  -0.021377    0.000000   0.000000   -0.054569  -0.037649   -0.018058   0.066752   -0.043627   0.002781   -0.055783  -0.009694   -0.051072  -0.005929    0.026375  -0.028133   -0.024645   0.002042   -0.056250  -0.022510   -0.040214   0.017374   -0.009959  -0.021112   -0.022547   0.012561   -0.054152  -0.018305   -0.008735   0.022384   -0.025429  -0.018887   -0.013593   0.012124   -0.022101   0.007673   -0.003872   0.015859   -0.027099  -0.004613
 3097.0   -0.149663  -0.068801    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.057042  -0.021198    0.000000   0.000000   -0.054295  -0.037441   -0.017878   0.066244   -0.043356   0.002745   -0.055440  -0.009627   -0.050784  -0.005920    0.026228  -0.027912   -0.024571   0.002040   -0.055933  -0.022339   -0.040019   0.017214   -0.009812  -0.021024   -0.022497   0.012455   -0.053858  -0.018197   -0.008813   0.022237   -0.025175  -0.018826   -0.013637   0.012045   -0.022072   0.007625   -0.003966   0.015798   -0.026900  -0.004681
 3102.0   -0.149023  -0.068313    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.056671  -0.021021    0.000000   0.000000   -0.054025  -0.037233   -0.017693   0.065740   -0.043086   0.002709   -0.055100  -0.009562   -0.050498  -0.005911    0.026082  -0.027692   -0.024496   0.002038   -0.055617  -0.022171   -0.039827   0.017056   -0.009666  -0.020937   -0.022447   0.012352   -0.053565  -0.018090   -0.008889   0.022090   -0.024923  -0.018766   -0.013678   0.011965   -0.022042   0.007578   -0.004058   0.015737   -0.026702  -0.004748
 3107.0   -0.148386  -0.067828    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.056305  -0.020846    0.000000   0.000000   -0.053759  -0.037025   -0.017505   0.065241   -0.042817   0.002675   -0.054761  -0.009496   -0.050213  -0.005902    0.025936  -0.027475   -0.024422   0.002036   -0.055305  -0.022003   -0.039635   0.016900   -0.009521  -0.020849   -0.022395   0.012251   -0.053274  -0.017984   -0.008962   0.021945   -0.024674  -0.018706   -0.013718   0.011885   -0.022013   0.007532   -0.004149   0.015676   -0.026504  -0.004813
 3112.0   -0.147751  -0.067347    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.055945  -0.020672    0.000000   0.000000   -0.053499  -0.036819   -0.017312   0.064746   -0.042549   0.002642   -0.054424  -0.009432   -0.049930  -0.005893    0.025789  -0.027261   -0.024347   0.002032   -0.054995  -0.021837   -0.039445   0.016746   -0.009378  -0.020760   -0.022343   0.012151   -0.052984  -0.017879   -0.009033   0.021801   -0.024428  -0.018646   -0.013756   0.011806   -0.021983   0.007485   -0.004239   0.015613   -0.026308  -0.004876
 3117.0   -0.147118  -0.066869    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.055590  -0.020500    0.000000   0.000000   -0.053242  -0.036613   -0.017117   0.064256   -0.042282   0.002610   -0.054089  -0.009367   -0.049648  -0.005883    0.025643  -0.027049   -0.024272   0.002028   -0.054688  -0.021672   -0.039257   0.016593   -0.009236  -0.020672   -0.022290   0.012053   -0.052696  -0.017775   -0.009102   0.021659   -0.024185  -0.018587   -0.013791   0.011726   -0.021954   0.007439   -0.004327   0.015551   -0.026112  -0.004936
 3122.0   -0.146487  -0.066394    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.055241  -0.020330    0.000000   0.000000   -0.052990  -0.036408   -0.016918   0.063770   -0.042017   0.002580   -0.053756  -0.009302   -0.049367  -0.005873    0.025497  -0.026839   -0.024197   0.002023   -0.054383  -0.021509   -0.039070   0.016441   -0.009096  -0.020582   -0.022237   0.011957   -0.052410  -0.017671   -0.009169   0.021517   -0.023945  -0.018528   -0.013825   0.011646   -0.021924   0.007393   -0.004414   0.015488   -0.025918  -0.004995
 3127.0   -0.145859  -0.065922    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.054896  -0.020162    0.000000   0.000000   -0.052743  -0.036204   -0.016716   0.063289   -0.041753   0.002551   -0.053425  -0.009238   -0.049089  -0.005862    0.025351  -0.026632   -0.024122   0.002017   -0.054081  -0.021347   -0.038884   0.016291   -0.008957  -0.020493   -0.022183   0.011863   -0.052125  -0.017568   -0.009233   0.021377   -0.023707  -0.018469   -0.013857   0.011566   -0.021893   0.007347   -0.004500   0.015424   -0.025724  -0.005052
 3132.0   -0.145232  -0.065452    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.054557  -0.019996    0.000000   0.000000   -0.052499  -0.036001   -0.016511   0.062814   -0.041490   0.002524   -0.053096  -0.009174   -0.048812  -0.005851    0.025205  -0.026428   -0.024047   0.002011   -0.053781  -0.021187   -0.038700   0.016143   -0.008819  -0.020403   -0.022129   0.011770   -0.051842  -0.017465   -0.009296   0.021238   -0.023472  -0.018410   -0.013887   0.011486   -0.021863   0.007302   -0.004585   0.015360   -0.025531  -0.005108
 3137.0   -0.144608  -0.064986    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.054222  -0.019832    0.000000   0.000000   -0.052260  -0.035800   -0.016304   0.062343   -0.041229   0.002498   -0.052770  -0.009109   -0.048537  -0.005839    0.025060  -0.026227   -0.023971   0.002004   -0.053483  -0.021028   -0.038517   0.015996   -0.008683  -0.020312   -0.022074   0.011679   -0.051560  -0.017363   -0.009357   0.021100   -0.023239  -0.018352   -0.013915   0.011406   -0.021832   0.007257   -0.004668   0.015295   -0.025340  -0.005161
 3142.0   -0.143987  -0.064521    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.053892  -0.019670    0.000000   0.000000   -0.052024  -0.035599   -0.016094   0.061878   -0.040970   0.002474   -0.052445  -0.009045   -0.048263  -0.005826    0.024915  -0.026028   -0.023895   0.001996   -0.053188  -0.020871   -0.038335   0.015851   -0.008549  -0.020221   -0.022019   0.011589   -0.051280  -0.017261   -0.009416   0.020964   -0.023009  -0.018295   -0.013942   0.011326   -0.021800   0.007212   -0.004751   0.015230   -0.025150  -0.005213
 3147.0   -0.143368  -0.064059    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.053566  -0.019510    0.000000   0.000000   -0.051792  -0.035400   -0.015883   0.061418   -0.040712   0.002450   -0.052122  -0.008980   -0.047991  -0.005813    0.024772  -0.025833   -0.023819   0.001988   -0.052896  -0.020715   -0.038155   0.015706   -0.008416  -0.020129   -0.021964   0.011501   -0.051002  -0.017160   -0.009473   0.020828   -0.022781  -0.018237   -0.013966   0.011247   -0.021769   0.007167   -0.004831   0.015164   -0.024960  -0.005264
