   W        ReE0+      ImE0+         ReE0-      ImE0-      ReM0+      ImM0+       ReM0-      ImM0-       ReE1+      ImE1+       ReE1-      ImE1-       ReM1+      ImM1+       ReM1-      ImM1-       ReE2+      ImE2+       ReE2-      ImE2-       ReM2+      ImM2+      ReM2-      ImM2-        ReE3+      ImE3+       ReE3-      ImE3-       ReM3+      ImM3+       ReM3-      ImM3-       ReE4+      ImE4+       ReE4-      ImE4-      ReM4+      ImM4+        ReM4-      ImM4-       ReE5+      ImE5+       ReE5-      ImE5-       ReM5+      ImM5+       ReM5-      ImM5-                                           
 1952.00   -1.144022  -1.444740    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.377574   0.185217    0.000000   0.000000    0.704265  -0.041928    0.305511   0.672341   -0.050938   0.074456   -0.529955  -0.917070    0.148951   0.150822    0.027437  -0.211865   -0.003775   0.022538   -0.453678  -0.170952    0.227559   0.090584    0.112158   0.115622   -0.007745  -0.003598   -0.022370   0.003807    0.058528  -0.010159    0.040029   0.055883   -0.000044   0.000053    0.000218   0.007458    0.014222  -0.005922    0.010573   0.005981
 1957.00   -1.108786  -1.402996    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.392308   0.166350    0.000000   0.000000    0.727646  -0.025346    0.296252   0.657920   -0.052112   0.074355   -0.504990  -0.935369    0.140227   0.144484    0.037231  -0.215923   -0.004489   0.023127   -0.453954  -0.188335    0.226381   0.093431    0.112821   0.119081   -0.007686  -0.003605   -0.022757   0.003147    0.059750  -0.009902    0.039559   0.057282   -0.000038   0.000052    0.000052   0.007620    0.014656  -0.006004    0.010816   0.006270
 1962.00   -1.075745  -1.363465    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.404297   0.146300    0.000000   0.000000    0.746727  -0.006327    0.286867   0.643733   -0.053262   0.074266   -0.479041  -0.952620    0.131576   0.137510    0.047144  -0.219713   -0.005238   0.023676   -0.453664  -0.206333    0.225009   0.095958    0.113340   0.122735   -0.007624  -0.003608   -0.023123   0.002463    0.060971  -0.009627    0.039027   0.058681   -0.000032   0.000050   -0.000121   0.007777    0.015095  -0.006083    0.011057   0.006569
 1967.00   -1.044730  -1.325912    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.413555   0.125599    0.000000   0.000000    0.761512   0.014211    0.277341   0.629747   -0.054391   0.074194   -0.452156  -0.968739    0.123035   0.129875    0.057161  -0.223222   -0.006014   0.024181   -0.452727  -0.224971    0.223520   0.098140    0.113685   0.126595   -0.007561  -0.003608   -0.023469   0.001759    0.062189  -0.009335    0.038430   0.060075   -0.000025   0.000049   -0.000303   0.007929    0.015542  -0.006159    0.011294   0.006877
 1972.00   -1.015596  -1.290147    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.420200   0.104711    0.000000   0.000000    0.772184   0.035464    0.267662   0.615931   -0.055501   0.074145   -0.424392  -0.983645    0.114645   0.121555    0.067271  -0.226438   -0.006808   0.024640   -0.451047  -0.244269    0.221994   0.099976    0.113825   0.130671   -0.007496  -0.003603   -0.023793   0.001033    0.063404  -0.009026    0.037767   0.061462   -0.000017   0.000047   -0.000494   0.008077    0.015994  -0.006232    0.011528   0.007195
 1977.00   -0.988212  -1.256014    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.424423   0.084027    0.000000   0.000000    0.779060   0.056760    0.257819   0.602253   -0.056596   0.074125   -0.395817  -0.997260    0.106451   0.112523    0.077459  -0.229349   -0.007612   0.025055   -0.448516  -0.264237    0.220507   0.101488    0.113725   0.134967   -0.007429  -0.003594   -0.024094   0.000288    0.064615  -0.008699    0.037035   0.062839   -0.000009   0.000046   -0.000693   0.008218    0.016453  -0.006301    0.011757   0.007523
 1982.00   -0.962459  -1.223385    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.426459   0.063852    0.000000   0.000000    0.782530   0.077573    0.247806   0.588681   -0.057679   0.074140   -0.366507  -1.009508    0.098506   0.102754    0.087708  -0.231946   -0.008419   0.025430   -0.445013  -0.284875    0.219120   0.102717    0.113341   0.139487   -0.007361  -0.003581   -0.024372  -0.000477    0.065823  -0.008355    0.036232   0.064201    0.000001   0.000045   -0.000900   0.008354    0.016918  -0.006367    0.011981   0.007861
 1987.00   -0.938232  -1.192150    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.426563   0.044416    0.000000   0.000000    0.783022   0.097510    0.237620   0.575183   -0.058758   0.074196   -0.336547  -1.020321    0.090868   0.092226    0.098004  -0.234219   -0.009225   0.025770   -0.440403  -0.306167    0.217880   0.103719    0.112629   0.144227   -0.007291  -0.003563   -0.024626  -0.001260    0.067025  -0.007994    0.035356   0.065544    0.000012   0.000044   -0.001115   0.008482    0.017389  -0.006429    0.012201   0.008207
 1992.00   -0.915434  -1.162218    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.424994   0.025881    0.000000   0.000000    0.780969   0.116299    0.227259   0.561728   -0.059838   0.074300   -0.306032  -1.029638    0.083603   0.080918    0.108328  -0.236161   -0.010025   0.026080   -0.434537  -0.328077    0.216810   0.104553    0.111537   0.149178   -0.007221  -0.003541   -0.024855  -0.002059    0.068222  -0.007615    0.034406   0.066863    0.000024   0.000044   -0.001338   0.008604    0.017866  -0.006487    0.012414   0.008564
 1997.00   -0.893978  -1.133509    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.422000   0.008351    0.000000   0.000000    0.776783   0.133767    0.216725   0.548287   -0.060929   0.074456   -0.275064  -1.037403    0.076784   0.068810    0.118662  -0.237765   -0.010820   0.026365   -0.427259  -0.350547    0.215919   0.105279    0.110011   0.154321   -0.007149  -0.003514   -0.025058  -0.002876    0.069413  -0.007219    0.033379   0.068154    0.000037   0.000044   -0.001569   0.008718    0.018349  -0.006540    0.012621   0.008929
 2002.00   -0.873781  -1.105956    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.417809  -0.008119    0.000000   0.000000    0.770844   0.149824    0.206022   0.534829   -0.062040   0.074670   -0.243753  -1.043575    0.070494   0.055889    0.128988  -0.239025   -0.011610   0.026630   -0.418400  -0.373491    0.215199   0.105947    0.107992   0.159628   -0.007076  -0.003483   -0.025234  -0.003707    0.070598  -0.006805    0.032277   0.069409    0.000051   0.000044   -0.001807   0.008824    0.018837  -0.006590    0.012821   0.009303
 2007.00   -0.854767  -1.079499    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.412629  -0.023505    0.000000   0.000000    0.763493   0.164440    0.195156   0.521326   -0.063183   0.074947   -0.212212  -1.048118    0.064824   0.042149    0.139288  -0.239939   -0.012396   0.026878   -0.407791  -0.396787    0.214632   0.106602    0.105421   0.165060   -0.007003  -0.003447   -0.025384  -0.004552    0.071775  -0.006373    0.031096   0.070625    0.000067   0.000044   -0.002053   0.008922    0.019332  -0.006635    0.013014   0.009687
 2012.00   -0.836868  -1.054086    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.406644  -0.037814    0.000000   0.000000    0.755027   0.177629    0.184135   0.507750   -0.064371   0.075288   -0.180561  -1.051013    0.059874   0.027588    0.149540  -0.240504   -0.013180   0.027113   -0.395263  -0.420279    0.214194   0.107276    0.102240   0.170564   -0.006930  -0.003406   -0.025506  -0.005411    0.072944  -0.005923    0.029838   0.071794    0.000083   0.000046   -0.002305   0.009011    0.019831  -0.006675    0.013199   0.010078
 2017.00   -0.820016  -1.029671    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.400011  -0.051068    0.000000   0.000000    0.745705   0.189439    0.172971   0.494075   -0.065619   0.075696   -0.148922  -1.052247    0.055754   0.012217    0.159727  -0.240720   -0.013965   0.027336   -0.380655  -0.443767    0.213858   0.107991    0.098392   0.176074   -0.006856  -0.003359   -0.025599  -0.006282    0.074105  -0.005456    0.028504   0.072909    0.000101   0.000047   -0.002564   0.009091    0.020336  -0.006711    0.013376   0.010479
 2022.00   -0.804151  -1.006212    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.392870  -0.063305    0.000000   0.000000    0.735742   0.199940    0.161673   0.480275   -0.066943   0.076170   -0.117419  -1.051825    0.052584  -0.003941    0.169828  -0.240587   -0.014754   0.027547   -0.363830  -0.467008    0.213597   0.108763    0.093828   0.181506   -0.006782  -0.003308   -0.025664  -0.007164    0.075258  -0.004971    0.027094   0.073965    0.000121   0.000050   -0.002830   0.009161    0.020847  -0.006742    0.013544   0.010887
 2027.00   -0.789213  -0.983672    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.385337  -0.074570    0.000000   0.000000    0.725321   0.209214    0.150257   0.466326   -0.068361   0.076708   -0.086173  -1.049761    0.050489  -0.020848    0.179824  -0.240109   -0.015547   0.027746   -0.344675  -0.489715    0.213387   0.109600    0.088510   0.186763   -0.006707  -0.003252   -0.025700  -0.008056    0.076400  -0.004469    0.025610   0.074954    0.000141   0.000053   -0.003101   0.009221    0.021362  -0.006767    0.013702   0.011303
 2032.00   -0.775148  -0.962018    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.377512  -0.084912    0.000000   0.000000    0.714592   0.217349    0.138737   0.452205   -0.069893   0.077305   -0.055307  -1.046084    0.049606  -0.038447    0.189695  -0.239290   -0.016348   0.027933   -0.323125  -0.511562    0.213204   0.110503    0.082415   0.191733   -0.006634  -0.003190   -0.025706  -0.008957    0.077533  -0.003948    0.024056   0.075869    0.000163   0.000057   -0.003379   0.009271    0.021883  -0.006788    0.013850   0.011727
 2037.00   -0.761904  -0.941218    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.369478  -0.094383    0.000000   0.000000    0.703678   0.224438    0.127130   0.437890   -0.071559   0.077950   -0.024936  -1.040832    0.050072  -0.056660    0.199424  -0.238136   -0.017158   0.028107   -0.299170  -0.532185    0.213029   0.111471    0.075538   0.196290   -0.006560  -0.003123   -0.025682  -0.009865    0.078655  -0.003411    0.022435   0.076703    0.000187   0.000063   -0.003661   0.009310    0.022408  -0.006802    0.013988   0.012158
 2042.00   -0.749430  -0.921244    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.361306  -0.103036    0.000000   0.000000    0.692680   0.230571    0.115455   0.423361   -0.073379   0.078633    0.004826  -1.034057    0.052031  -0.075382    0.208993  -0.236653   -0.017977   0.028267   -0.272864  -0.551199    0.212847   0.112501    0.067898   0.200302   -0.006487  -0.003051   -0.025626  -0.010781    0.079766  -0.002855    0.020751   0.077450    0.000212   0.000069   -0.003949   0.009338    0.022938  -0.006812    0.014114   0.012596
 2047.00   -0.737679  -0.902069    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.353055  -0.110921    0.000000   0.000000    0.681677   0.235836    0.103729   0.408598   -0.075375   0.079335    0.033874  -1.025821    0.055620  -0.094483    0.218383  -0.234852   -0.018806   0.028411   -0.244345  -0.568209    0.212642   0.113587    0.059544   0.203633   -0.006415  -0.002974   -0.025540  -0.011701    0.080865  -0.002283    0.019010   0.078104    0.000238   0.000076   -0.004241   0.009354    0.023472  -0.006815    0.014230   0.013040
 2052.00   -0.726606  -0.883669    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.344774  -0.118089    0.000000   0.000000    0.670733   0.240318    0.091974   0.393584   -0.077566   0.080034    0.062110  -1.016196    0.060970  -0.113799    0.227579  -0.232742   -0.019646   0.028537   -0.213830  -0.582833    0.212405   0.114721    0.050550   0.206152   -0.006344  -0.002891   -0.025423  -0.012626    0.081952  -0.001692    0.017219   0.078658    0.000266   0.000085   -0.004538   0.009359    0.024011  -0.006812    0.014333   0.013490
 2057.00   -0.716168  -0.866021    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.336505  -0.124585    0.000000   0.000000    0.659897   0.244094    0.080211   0.378303   -0.079968   0.080703    0.089446  -1.005261    0.068199  -0.133136    0.236566  -0.230335   -0.020496   0.028645   -0.181621  -0.594718    0.212126   0.115898    0.041023   0.207737   -0.006274  -0.002802   -0.025273  -0.013553    0.083025  -0.001085    0.015383   0.079108    0.000295   0.000095   -0.004838   0.009352    0.024554  -0.006804    0.014423   0.013945
 2062.00   -0.706322  -0.849101    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.328281  -0.130456    0.000000   0.000000    0.649207   0.247239    0.068462   0.362739   -0.082598   0.081309    0.115801  -0.993104    0.077401  -0.152268    0.245330  -0.227642   -0.021358   0.028732   -0.148101  -0.603568    0.211800   0.117110    0.031096   0.208288   -0.006206  -0.002708   -0.025092  -0.014483    0.084086  -0.000460    0.013511   0.079449    0.000326   0.000106   -0.005141   0.009332    0.025102  -0.006789    0.014501   0.014405
 2067.00   -0.697029  -0.832889    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.320132  -0.135743    0.000000   0.000000    0.638692   0.249820    0.056750   0.346878   -0.085462   0.081816    0.141107  -0.979817    0.088639  -0.170936    0.253857  -0.224676   -0.022229   0.028797   -0.113714  -0.609161    0.211420   0.118350    0.020925   0.207728   -0.006139  -0.002609   -0.024878  -0.015412    0.085132   0.000182    0.011611   0.079677    0.000358   0.000119   -0.005447   0.009300    0.025653  -0.006767    0.014566   0.014870
 2072.00   -0.688252  -0.817363    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.312081  -0.140486    0.000000   0.000000    0.628371   0.251897    0.045099   0.330710   -0.088566   0.082181    0.165305  -0.965498    0.101938  -0.188857    0.262136  -0.221452   -0.023110   0.028840   -0.078950  -0.611367    0.210983   0.119610    0.010680   0.206015   -0.006075  -0.002504   -0.024631  -0.016340    0.086163   0.000840    0.009692   0.079790    0.000391   0.000134   -0.005755   0.009255    0.026207  -0.006739    0.014617   0.015339
 2077.00   -0.679952  -0.802503    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.304148  -0.144721    0.000000   0.000000    0.618261   0.253529    0.033533   0.314223   -0.091904   0.082361    0.188346  -0.950248    0.117275  -0.205726    0.270158  -0.217984   -0.024000   0.028858   -0.044322  -0.610156    0.210487   0.120885    0.000541   0.203142   -0.006012  -0.002393   -0.024352  -0.017266    0.087180   0.001516    0.007762   0.079787    0.000426   0.000150   -0.006065   0.009197    0.026766  -0.006704    0.014653   0.015811
 2082.00   -0.672096  -0.788291    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.296350  -0.148484    0.000000   0.000000    0.608369   0.254765    0.022077   0.297408   -0.095464   0.082309    0.210193  -0.934167    0.134568  -0.221232    0.277911  -0.214287   -0.024898   0.028851   -0.010335  -0.605604    0.209931   0.122168   -0.009316   0.199138   -0.005952  -0.002277   -0.024039  -0.018187    0.088180   0.002208    0.005831   0.079666    0.000462   0.000168   -0.006375   0.009127    0.027327  -0.006662    0.014676   0.016286
 2087.00   -0.664649  -0.774706    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.288701  -0.151807    0.000000   0.000000    0.598701   0.255653    0.010756   0.280256   -0.099222   0.081979    0.230821  -0.917358    0.153679  -0.235060    0.285390  -0.210376   -0.025802   0.028818    0.022536  -0.597887    0.209312   0.123454   -0.018725   0.194067   -0.005894  -0.002155   -0.023694  -0.019103    0.089165   0.002917    0.003907   0.079429    0.000500   0.000189   -0.006687   0.009042    0.027892  -0.006613    0.014683   0.016763
 2092.00   -0.657579  -0.761730    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.281212  -0.154719    0.000000   0.000000    0.589258   0.256233   -0.000403   0.262762   -0.103147   0.081328    0.250211  -0.899922    0.174403  -0.246918    0.292587  -0.206266   -0.026713   0.028757    0.053869  -0.587262    0.208632   0.124737   -0.027540   0.188024   -0.005839  -0.002028   -0.023317  -0.020011    0.090132   0.003643    0.002000   0.079077    0.000539   0.000211   -0.006999   0.008945    0.028460  -0.006557    0.014675   0.017241
 2097.00   -0.650855  -0.749343    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.273892  -0.157250    0.000000   0.000000    0.580039   0.256544   -0.011373   0.244921   -0.107196   0.080318    0.268357  -0.881960    0.196477  -0.256543    0.299497  -0.201974   -0.027629   0.028667    0.083315  -0.574058    0.207890   0.126013   -0.035640   0.181125   -0.005787  -0.001895   -0.022906  -0.020911    0.091082   0.004384    0.000118   0.078613    0.000579   0.000236   -0.007310   0.008834    0.029030  -0.006493    0.014652   0.017720
 2102.00   -0.644448  -0.737528    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.266749  -0.159425    0.000000   0.000000    0.571041   0.256618   -0.022130   0.226729   -0.111318   0.078918    0.285261  -0.863566    0.219581  -0.263718    0.306116  -0.197514   -0.028548   0.028549    0.110605  -0.558646    0.207086   0.127277   -0.042932   0.173505   -0.005739  -0.001756   -0.022463  -0.021800    0.092014   0.005142   -0.001732   0.078039    0.000620   0.000264   -0.007620   0.008709    0.029603  -0.006422    0.014613   0.018200
 2107.00   -0.638328  -0.726265    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.259790  -0.161270    0.000000   0.000000    0.562259   0.256487   -0.032645   0.208183   -0.115456   0.077108    0.300933  -0.844834    0.243356  -0.268291    0.312441  -0.192903   -0.029469   0.028400    0.135557  -0.541422    0.206223   0.128525   -0.049355   0.165305   -0.005694  -0.001612   -0.021989  -0.022677    0.092928   0.005916   -0.003541   0.077361    0.000663   0.000293   -0.007928   0.008571    0.030178  -0.006342    0.014557   0.018679
 2112.00   -0.632469  -0.715536    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.253018  -0.162807    0.000000   0.000000    0.553688   0.256176   -0.042891   0.189282   -0.119548   0.074878    0.315390  -0.825853    0.267410  -0.270177    0.318470  -0.188154   -0.030391   0.028222    0.158067  -0.522786    0.205301   0.129753   -0.054873   0.156668   -0.005653  -0.001462   -0.021482  -0.023541    0.093822   0.006705   -0.005304   0.076583    0.000706   0.000326   -0.008234   0.008419    0.030755  -0.006255    0.014486   0.019156
 2117.00   -0.626845  -0.705322    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.246439  -0.164059    0.000000   0.000000    0.545320   0.255710   -0.052841   0.170029   -0.123532   0.072232    0.328656  -0.806704    0.291345  -0.269370    0.324202  -0.183284   -0.031313   0.028012    0.178108  -0.503119    0.204322   0.130958   -0.059481   0.147731   -0.005616  -0.001307   -0.020945  -0.024389    0.094697   0.007510   -0.007013   0.075711    0.000751   0.000361   -0.008538   0.008254    0.031334  -0.006160    0.014399   0.019632
 2122.00   -0.621432  -0.695606    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.240056  -0.165047    0.000000   0.000000    0.537147   0.255109   -0.062469   0.150423   -0.127346   0.069184    0.340762  -0.787467    0.314769  -0.265941    0.329637  -0.178306   -0.032232   0.027771    0.195718  -0.482779    0.203288   0.132137   -0.063194   0.138621   -0.005584  -0.001147   -0.020378  -0.025221    0.095552   0.008329   -0.008666   0.074749    0.000796   0.000399   -0.008838   0.008075    0.031915  -0.006057    0.014294   0.020105
 2127.00   -0.616205  -0.686368    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.233869  -0.165790    0.000000   0.000000    0.529161   0.254393   -0.071746   0.130469   -0.130932   0.065761    0.351742  -0.768213    0.337316  -0.260032    0.334776  -0.173235   -0.033149   0.027499    0.210983  -0.462083    0.202199   0.133287   -0.066045   0.129453   -0.005556  -0.000981   -0.019781  -0.026035    0.096385   0.009164   -0.010256   0.073705    0.000842   0.000440   -0.009134   0.007882    0.032497  -0.005945    0.014173   0.020574
 2132.00   -0.611143  -0.677590    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.227882  -0.166306    0.000000   0.000000    0.521355   0.253577   -0.080644   0.110172   -0.134240   0.062000    0.361635  -0.749009    0.358662  -0.251849    0.339620  -0.168085   -0.034061   0.027195    0.224030  -0.441306    0.201060   0.134406   -0.068081   0.120325   -0.005534  -0.000809   -0.019156  -0.026828    0.097198   0.010013   -0.011781   0.072585    0.000889   0.000484   -0.009425   0.007676    0.033080  -0.005825    0.014036   0.021040
 2137.00   -0.606225  -0.669253    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.222094  -0.166613    0.000000   0.000000    0.513719   0.252676   -0.089137   0.089537   -0.137228   0.057946    0.370482  -0.729915    0.378537  -0.241645    0.344173  -0.162868   -0.034966   0.026859    0.235009  -0.420682    0.199870   0.135490   -0.069358   0.111320   -0.005517  -0.000633   -0.018503  -0.027601    0.097988   0.010877   -0.013237   0.071394    0.000937   0.000531   -0.009711   0.007457    0.033664  -0.005696    0.013881   0.021500
 2142.00   -0.601430  -0.661340    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.216506  -0.166728    0.000000   0.000000    0.506246   0.251703   -0.097197   0.068572   -0.139865   0.053647    0.378330  -0.710986    0.396731  -0.229709    0.348436  -0.157598   -0.035864   0.026491    0.244089  -0.400400    0.198633   0.136538   -0.069938   0.102507   -0.005505  -0.000451   -0.017823  -0.028351    0.098756   0.011755   -0.014624   0.070138    0.000985   0.000582   -0.009992   0.007225    0.034248  -0.005559    0.013710   0.021955
 2147.00   -0.596741  -0.653831    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.211118  -0.166667    0.000000   0.000000    0.498926   0.250668   -0.104797   0.047286   -0.142130   0.049158    0.385225  -0.692270    0.413096  -0.216347    0.352413  -0.152287   -0.036752   0.026091    0.251444  -0.380607    0.197351   0.137549   -0.069886   0.093940   -0.005500  -0.000265   -0.017118  -0.029077    0.099501   0.012646   -0.015938   0.068824    0.001033   0.000636   -0.010266   0.006980    0.034833  -0.005413    0.013522   0.022402
 2152.00   -0.592140  -0.646709    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.205928  -0.166445    0.000000   0.000000    0.491751   0.249581   -0.111909   0.025690   -0.144010   0.044530    0.391214  -0.673811    0.427548  -0.201870    0.356110  -0.146946   -0.037630   0.025659    0.257249  -0.361418    0.196026   0.138520   -0.069266   0.085659   -0.005501  -0.000073   -0.016389  -0.029778    0.100222   0.013551   -0.017180   0.067458    0.001082   0.000694   -0.010533   0.006723    0.035418  -0.005257    0.013317   0.022843
 2157.00   -0.587610  -0.639955    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.200936  -0.166075    0.000000   0.000000    0.484713   0.248450   -0.118507   0.003795   -0.145504   0.039816    0.396346  -0.655645    0.440058  -0.186577    0.359530  -0.141587   -0.038495   0.025196    0.261672  -0.342913    0.194660   0.139450   -0.068141   0.077694   -0.005509   0.000123   -0.015637  -0.030453    0.100918   0.014468   -0.018349   0.066044    0.001130   0.000755   -0.010793   0.006453    0.036002  -0.005093    0.013096   0.023275
 2162.00   -0.583136  -0.633551    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.196140  -0.165572    0.000000   0.000000    0.477806   0.247281   -0.124563  -0.018386   -0.146619   0.035063    0.400671  -0.637807    0.450646  -0.170751    0.362678  -0.136220   -0.039347   0.024702    0.264876  -0.325149    0.193256   0.140337   -0.066570   0.070067   -0.005525   0.000324   -0.014864  -0.031101    0.101590   0.015398   -0.019445   0.064588    0.001179   0.000820   -0.011045   0.006171    0.036586  -0.004919    0.012858   0.023699
 2167.00   -0.578704  -0.627479    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.191537  -0.164949    0.000000   0.000000    0.471020   0.246081   -0.130051  -0.040837   -0.147366   0.030315    0.404237  -0.620323    0.459374  -0.154646    0.365560  -0.130856   -0.040184   0.024177    0.267008  -0.308158    0.191815   0.141181   -0.064609   0.062788   -0.005547   0.000529   -0.014071  -0.031720    0.102237   0.016340   -0.020468   0.063095    0.001227   0.000888   -0.011289   0.005877    0.037169  -0.004736    0.012604   0.024112
 2172.00   -0.574302  -0.621720    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.187126  -0.164218    0.000000   0.000000    0.464349   0.244854   -0.134946  -0.063542   -0.147763   0.025612    0.407093  -0.603216    0.466335  -0.138487    0.368182  -0.125504   -0.041005   0.023622    0.268207  -0.291955    0.190341   0.141980   -0.062309   0.055865   -0.005578   0.000738   -0.013259  -0.032311    0.102857   0.017294   -0.021420   0.061569    0.001275   0.000961   -0.011523   0.005571    0.037751  -0.004544    0.012334   0.024516
 2177.00   -0.569917  -0.616257    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.182903  -0.163391    0.000000   0.000000    0.457787   0.243604   -0.139220  -0.086484   -0.147832   0.020985    0.409285  -0.586506    0.471645  -0.122464    0.370549  -0.120174   -0.041807   0.023037    0.268597  -0.276541    0.188836   0.142734   -0.059718   0.049298   -0.005617   0.000950   -0.012430  -0.032871    0.103451   0.018259   -0.022300   0.060014    0.001323   0.001037   -0.011748   0.005255    0.038332  -0.004342    0.012048   0.024907
 2182.00   -0.565538  -0.611072    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.178866  -0.162479    0.000000   0.000000    0.451327   0.242334   -0.142849  -0.109643   -0.147598   0.016463    0.410860  -0.570207    0.475434  -0.106736    0.372669  -0.114874   -0.042591   0.022423    0.268289  -0.261907    0.187302   0.143442   -0.056878   0.043083   -0.005665   0.001167   -0.011585  -0.033401    0.104017   0.019234   -0.023111   0.058434    0.001370   0.001118   -0.011963   0.004928    0.038911  -0.004131    0.011747   0.025287
 2187.00   -0.561156  -0.606149    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.175012  -0.161493    0.000000   0.000000    0.444963   0.241047   -0.145808  -0.132999   -0.147085   0.012069    0.411863  -0.554331    0.477839  -0.091430    0.374547  -0.109612   -0.043353   0.021780    0.267382  -0.248035    0.185741   0.144103   -0.053827   0.037216   -0.005721   0.001386   -0.010726  -0.033900    0.104556   0.020218   -0.023852   0.056833    0.001416   0.001202   -0.012167   0.004591    0.039487  -0.003910    0.011430   0.025654
 2192.00   -0.556762  -0.601468    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.171335  -0.160443    0.000000   0.000000    0.438690   0.239745   -0.148073  -0.156528   -0.146319   0.007819    0.412336  -0.538886    0.479001  -0.076642    0.376191  -0.104396   -0.044094   0.021110    0.265966  -0.234902    0.184156   0.144717   -0.050600   0.031687   -0.005787   0.001608   -0.009854  -0.034368    0.105067   0.021213   -0.024527   0.055213    0.001460   0.001291   -0.012361   0.004243    0.040062  -0.003679    0.011098   0.026007
 2197.00   -0.552349  -0.597015    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.167834  -0.159339    0.000000   0.000000    0.432502   0.238428   -0.149619  -0.180206   -0.145327   0.003728    0.412321  -0.523876    0.479058  -0.062447    0.377607  -0.099233   -0.044812   0.020413    0.264116  -0.222478    0.182549   0.145284   -0.047226   0.026487   -0.005863   0.001832   -0.008971  -0.034803    0.105549   0.022215   -0.025135   0.053578    0.001504   0.001383   -0.012543   0.003887    0.040633  -0.003438    0.010753   0.026346
 2202.00   -0.547909  -0.592771    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.164503  -0.158191    0.000000   0.000000    0.426395   0.237098   -0.150424  -0.204008   -0.144132  -0.000195    0.411857  -0.509305    0.478143  -0.048893    0.378802  -0.094130   -0.045505   0.019690    0.261901  -0.210734    0.180922   0.145803   -0.043732   0.021605   -0.005949   0.002059   -0.008079  -0.035206    0.106002   0.023226   -0.025678   0.051931    0.001546   0.001480   -0.012714   0.003521    0.041201  -0.003188    0.010393   0.026670
